Incident Number,Day,Month,Hour,Lat,Long
16-0029373,11,Wednesday,May,42.388055,-71.005614
16-0029375,11,Wednesday,May,42.289209,-71.083456
16-0029376,11,Wednesday,May,42.3503105,-71.0798846
16-0029379,11,Wednesday,May,42.3640614,-71.0633028
16-0029381,11,Wednesday,May,,
16-0029382,11,Wednesday,May,42.3348756,-71.0790969
16-0029384,11,Wednesday,May,54.8769036,-6.2762575
16-0029387,11,Wednesday,May,42.292773,-71.121393
16-0029392,12,Wednesday,May,42.347664,-71.0730394
16-0029393,12,Wednesday,May,,
16-0029394,12,Wednesday,May,42.3503105,-71.0798846
16-0029396,12,Wednesday,May,42.308934,-71.099737
16-0029398,12,Wednesday,May,42.329009,-71.086067
16-0029399,12,Wednesday,May,,
16-0029400,12,Wednesday,May,42.3621936,-71.0669926
16-0029402,12,Wednesday,May,,
16-0029404,12,Wednesday,May,42.287627,-71.093984
16-0029405,12,Wednesday,May,37.0886554,-86.7869383
16-0029406,12,Wednesday,May,42.334949,-71.074928
16-0029411,12,Wednesday,May,42.3417436,-71.0906399
16-0029415,13,Wednesday,May,42.3350044,-71.0885753
16-0029420,13,Wednesday,May,,
16-0029422,13,Wednesday,May,,
16-0029423,13,Wednesday,May,42.3577383,-71.0512701
16-0029425,13,Wednesday,May,,
16-0029426,13,Wednesday,May,-34.6141507,-58.5087221
16-0029429,13,Wednesday,May,,
16-0029431,13,Wednesday,May,42.374057,-71.0373709
16-0029432,13,Wednesday,May,,
16-0029435,13,Wednesday,May,,
16-0029436,13,Wednesday,May,42.28507025,-71.1538682253127
16-0029437,14,Wednesday,May,42.3426385,-71.0364948
16-0029439,14,Wednesday,May,,
16-0029440,14,Wednesday,May,,
16-0029441,14,Wednesday,May,42.285507,-71.114573
16-0029442,14,Wednesday,May,42.338665,-71.075197
16-0029444,14,Wednesday,May,,
16-0029445,14,Wednesday,May,42.3287665,-71.084102
16-0029447,14,Wednesday,May,42.3346495,-71.0732123032609
16-0029449,14,Wednesday,May,42.3345788,-71.0914363830873
16-0029450,15,Wednesday,May,42.3604823,-71.0595678
16-0029452,15,Wednesday,May,,
16-0029453,15,Wednesday,May,,
16-0029455,15,Wednesday,May,,
16-0029462,15,Wednesday,May,43.2494702,-89.6749947
16-0029464,15,Wednesday,May,42.3429019,-71.0574784
16-0029466,15,Wednesday,May,,
16-0029467,15,Wednesday,May,42.323884,-71.092951
16-0029472,15,Wednesday,May,42.313129,-71.095359
16-0029476,16,Wednesday,May,42.317196,-71.0649343
16-0029477,16,Wednesday,May,,
16-0029479,16,Wednesday,May,39.5545426,-77.7036034
16-0029482,16,Wednesday,May,42.3606203,-71.0556389
16-0029484,16,Wednesday,May,42.3480108,-71.0878034
16-0029485,16,Wednesday,May,,
16-0029487,17,Wednesday,May,,
16-0029488,17,Wednesday,May,,
16-0029490,17,Wednesday,May,42.3875973,-71.003661
16-0029492,17,Wednesday,May,42.288288,-71.059768
16-0029493,17,Wednesday,May,42.281487,-71.135585
16-0029494,17,Wednesday,May,42.279547,-71.091707
16-0029498,18,Wednesday,May,,
16-0029499,18,Wednesday,May,42.324963,-71.112186
16-0029500,18,Wednesday,May,42.3446108,-71.1003536
16-0029502,18,Wednesday,May,42.267334,-71.103866
16-0029503,18,Wednesday,May,,
16-0029504,18,Wednesday,May,42.3416526,-71.0572844
16-0029505,18,Wednesday,May,42.392714,-71.004695
16-0029511,18,Wednesday,May,,
16-0029513,19,Wednesday,May,42.3587085,-71.067829
16-0029515,19,Wednesday,May,42.3248426,-71.0950158
16-0029519,19,Wednesday,May,,
16-0029520,19,Wednesday,May,,
16-0029522,19,Wednesday,May,4.79658545,-75.6944336531093
16-0029523,19,Wednesday,May,42.292987,-71.081442
16-0029524,19,Wednesday,May,42.285743,-71.071152
16-0029525,19,Wednesday,May,,
16-0029526,19,Wednesday,May,42.3664741,-71.0546855
16-0029527,20,Wednesday,May,42.32002,-71.093039
16-0029528,20,Wednesday,May,42.317196,-71.0649343
16-0029529,20,Wednesday,May,,
16-0029531,20,Wednesday,May,,
16-0029536,20,Wednesday,May,42.3619187,-71.0701194
16-0029538,20,Wednesday,May,42.2713823,-71.0681607
16-0029541,21,Wednesday,May,,
16-0029542,21,Wednesday,May,,
16-0029544,21,Wednesday,May,42.302538,-71.063035
16-0029545,21,Wednesday,May,,
16-0029546,21,Wednesday,May,33.1398875,-80.3942635
16-0029547,21,Wednesday,May,42.274091,-71.099583
16-0029548,21,Wednesday,May,,
16-0029549,21,Wednesday,May,,
16-0029550,22,Wednesday,May,,
16-0029551,22,Wednesday,May,42.968816,-72.190142
16-0029552,22,Wednesday,May,42.3319603,-71.1120478
16-0029554,22,Wednesday,May,42.271526,-71.101927
16-0029557,22,Wednesday,May,39.6682513,-77.7304330536406
16-0029561,22,Wednesday,May,42.3468245,-71.0919817
16-0029563,23,Wednesday,May,52.9906654,0.0796922
16-0029566,23,Wednesday,May,42.3604823,-71.0595678
16-0029569,23,Wednesday,May,42.3409501,-71.0551626
16-0029570,23,Wednesday,May,42.331381,-71.040414
16-0029576,0,Thursday,May,,
16-0029578,0,Thursday,May,42.347664,-71.0730394
16-0029579,0,Thursday,May,,
16-0029580,1,Thursday,May,-34.6845525,135.830297582874
16-0029581,1,Thursday,May,,
16-0029582,1,Thursday,May,42.32002,-71.093039
16-0029585,1,Thursday,May,,
16-0029586,2,Thursday,May,,
16-0029588,2,Thursday,May,42.3593398,-71.0535429
16-0029589,2,Thursday,May,42.3417436,-71.0906399
16-0029590,2,Thursday,May,,
16-0029592,2,Thursday,May,42.331447,-71.109947
16-0029598,5,Thursday,May,41.397606,-96.209458
16-0029600,6,Thursday,May,,
16-0029603,6,Thursday,May,42.302147,-71.131709
16-0029606,7,Thursday,May,42.3001162,-71.0783607
16-0029607,7,Thursday,May,42.2826604,-71.0562273
16-0029613,7,Thursday,May,42.3621936,-71.0669926
16-0029616,7,Thursday,May,,
16-0029617,7,Thursday,May,42.3604823,-71.0595678
16-0029618,7,Thursday,May,42.292773,-71.121393
16-0029622,8,Thursday,May,42.331447,-71.109947
16-0029625,8,Thursday,May,42.3582926,-71.0602525
16-0029626,8,Thursday,May,,
16-0029630,9,Thursday,May,42.361126,-71.0665241
16-0029636,9,Thursday,May,,
16-0029638,10,Thursday,May,33.1398875,-80.3942635
16-0029639,10,Thursday,May,42.3566213,-71.0554593
16-0029642,10,Thursday,May,42.3042649,-71.0744953
16-0029643,10,Thursday,May,,
16-0029645,10,Thursday,May,42.382611,-71.033432
16-0029647,10,Thursday,May,42.3574448,-71.0573275
16-0029648,10,Thursday,May,35.8428441,-87.0325045
16-0029649,11,Thursday,May,42.2964374,-71.0875399
16-0029651,11,Thursday,May,39.5545426,-77.7036034
16-0029652,11,Thursday,May,42.280786,-71.096375
16-0029656,11,Thursday,May,33.1398875,-80.3942635
16-0029657,11,Thursday,May,42.328946,-71.079124
16-0029661,12,Thursday,May,42.3429019,-71.0574784
16-0029662,12,Thursday,May,,
16-0029663,12,Thursday,May,42.2860244,-71.1287296
16-0029664,12,Thursday,May,,
16-0029671,12,Thursday,May,42.3397131,-71.0558619
16-0029672,12,Thursday,May,42.310128,-71.0599972
16-0029674,12,Thursday,May,42.289069,-71.06701
16-0029676,12,Thursday,May,14.2797483,120.9732905
16-0029681,13,Thursday,May,42.292773,-71.121393
16-0029682,13,Thursday,May,42.3331684,-71.0917737
16-0029683,13,Thursday,May,-36.9014789,174.8995211
16-0029684,13,Thursday,May,,
16-0029686,13,Thursday,May,,
16-0029687,13,Thursday,May,42.3280082,-71.0829258
16-0029690,13,Thursday,May,,
16-0029692,13,Thursday,May,42.3350044,-71.0885753
16-0029694,14,Thursday,May,,
16-0029696,14,Thursday,May,42.3636006,-71.0572203
16-0029699,14,Thursday,May,42.2962889,-71.0462318
16-0029701,14,Thursday,May,42.3310839,-71.0762093
16-0029704,14,Thursday,May,,
16-0029705,14,Thursday,May,42.317882,-71.081988
16-0029709,15,Thursday,May,,
16-0029711,15,Thursday,May,42.33481495,-71.0722011122949
16-0029712,15,Thursday,May,42.3475844,-71.065728
16-0029714,15,Thursday,May,42.292773,-71.121393
16-0029717,15,Thursday,May,,
16-0029719,15,Thursday,May,,
16-0029720,15,Thursday,May,42.290356,-71.167967
16-0029723,15,Thursday,May,,
16-0029724,15,Thursday,May,42.317768,-71.097403
16-0029725,15,Thursday,May,42.2867686,-71.1458053833333
16-0029726,15,Thursday,May,42.33181,-71.104288
16-0029727,15,Thursday,May,,
16-0029728,15,Thursday,May,42.331539,-71.107199
16-0029731,15,Thursday,May,,
16-0029734,16,Thursday,May,42.3668394,-71.068088
16-0029735,16,Thursday,May,,
16-0029736,16,Thursday,May,42.336038,-71.0707256
16-0029737,16,Thursday,May,,
16-0029740,16,Thursday,May,42.3460929,-71.0749637
16-0029744,17,Thursday,May,42.2967648,-71.1119963
16-0029745,17,Thursday,May,42.3500548,-71.0774775
16-0029746,17,Thursday,May,,
16-0029747,17,Thursday,May,42.356801,-71.060432
16-0029749,17,Thursday,May,42.3503105,-71.0798846
16-0029750,17,Thursday,May,42.35043025,-71.0739555666967
16-0029751,17,Thursday,May,42.292773,-71.121393
16-0029753,17,Thursday,May,42.3529947,-71.0646278
16-0029755,17,Thursday,May,42.35043025,-71.0739555666967
16-0029758,18,Thursday,May,42.3348931,-71.0884934
16-0029760,18,Thursday,May,42.292987,-71.081442
16-0029761,18,Thursday,May,42.3523066,-71.0807705
16-0029763,18,Thursday,May,42.282611,-71.088485
16-0029764,18,Thursday,May,,
16-0029765,18,Thursday,May,,
16-0029767,18,Thursday,May,42.310515,-71.065
16-0029768,18,Thursday,May,42.3001734,-71.1057066
16-0029769,18,Thursday,May,42.316614,-71.103125
16-0029770,18,Thursday,May,42.319494,-71.097312
16-0029771,18,Thursday,May,42.356801,-71.060432
16-0029773,19,Thursday,May,42.3423871,-71.0629471
16-0029774,19,Thursday,May,,
16-0029775,19,Thursday,May,42.3356851,-71.0828233
16-0029782,19,Thursday,May,,
16-0029786,19,Thursday,May,,
16-0029787,20,Thursday,May,42.328722,-71.087694
16-0029789,20,Thursday,May,42.3604823,-71.0595678
16-0029790,20,Thursday,May,42.3604823,-71.0595678
16-0029791,20,Thursday,May,42.3339913,-71.0973446
16-0029792,20,Thursday,May,42.3287665,-71.084102
16-0029793,20,Thursday,May,42.328722,-71.087694
16-0029795,20,Thursday,May,,
16-0029797,20,Thursday,May,42.355119,-71.0619036
16-0029799,20,Thursday,May,,
16-0029800,21,Thursday,May,,
16-0029802,21,Thursday,May,,
16-0029804,21,Thursday,May,42.285743,-71.071152
16-0029805,21,Thursday,May,,
16-0029808,21,Thursday,May,42.3500548,-71.0774775
16-0029815,21,Thursday,May,,
16-0029817,22,Thursday,May,,
16-0029819,22,Thursday,May,42.3541956,-71.0539964
16-0029820,22,Thursday,May,,
16-0029824,22,Thursday,May,42.342557,-71.1034583
16-0029827,22,Thursday,May,42.869767,-76.9872215
16-0029828,22,Thursday,May,42.3593398,-71.0535429
16-0029829,23,Thursday,May,42.374057,-71.0373709
16-0029832,23,Thursday,May,,
16-0029833,23,Thursday,May,42.3248426,-71.0950158
16-0029834,23,Thursday,May,,
16-0029835,23,Thursday,May,42.315584,-71.075024
16-0029840,0,Friday,May,37.0348011,-76.4006082
16-0029846,1,Friday,May,,
16-0029847,1,Friday,May,42.328722,-71.087694
16-0029849,1,Friday,May,42.332001,-71.1120662
16-0029851,1,Friday,May,42.345657,-71.072746
16-0029853,1,Friday,May,52.9609559,-0.0239503
16-0029854,1,Friday,May,42.3435212,-71.076372
16-0029855,2,Friday,May,42.290356,-71.167967
16-0029859,2,Friday,May,42.3582926,-71.0602525
16-0029862,2,Friday,May,39.15605355,-76.7415410876275
16-0029863,2,Friday,May,42.2977419,-71.0727774
16-0029865,3,Friday,May,42.3587798,-71.0711332
16-0029866,3,Friday,May,42.289754,-71.084039
16-0029869,4,Friday,May,42.313557,-71.106204
16-0029870,4,Friday,May,42.3374108,-71.0718804
16-0029876,5,Friday,May,42.3530254,-71.0572052
16-0029878,6,Friday,May,42.3348211,-71.108654
16-0029879,6,Friday,May,42.33568,-71.1060436296658
16-0029880,6,Friday,May,42.3600292,-71.0696621
16-0029882,6,Friday,May,42.3575336,-71.1537146
16-0029883,7,Friday,May,42.3110911,-71.0566242
16-0029886,7,Friday,May,-34.6845525,135.830297582874
16-0029887,8,Friday,May,42.292773,-71.121393
16-0029888,8,Friday,May,42.3374108,-71.0718804
16-0029890,8,Friday,May,42.335503,-71.097175
16-0029893,8,Friday,May,42.35181025,-71.0720961026701
16-0029895,8,Friday,May,42.3429019,-71.0574784
16-0029896,9,Friday,May,42.3389463,-71.0924369
16-0029897,9,Friday,May,42.3429019,-71.0574784
16-0029900,9,Friday,May,,
16-0029901,9,Friday,May,42.3471781,-71.0946909
16-0029902,9,Friday,May,42.3834524,-71.0162747
16-0029904,10,Friday,May,,
16-0029907,10,Friday,May,,
16-0029910,10,Friday,May,42.3416526,-71.0572844
16-0029911,10,Friday,May,,
16-0029913,10,Friday,May,42.2826604,-71.0562273
16-0029914,10,Friday,May,42.2826604,-71.0562273
16-0029915,10,Friday,May,42.2826604,-71.0562273
16-0029916,10,Friday,May,,
16-0029918,10,Friday,May,,
16-0029920,10,Friday,May,30.0315574,-90.0132816
16-0029922,11,Friday,May,42.342557,-71.1034583
16-0029924,11,Friday,May,42.292285,-71.089608
16-0029925,11,Friday,May,,
16-0029926,11,Friday,May,42.32934435,-71.0522225840544
16-0029927,11,Friday,May,42.292987,-71.081442
16-0029928,11,Friday,May,41.397606,-96.209458
16-0029930,11,Friday,May,33.1398875,-80.3942635
16-0029931,11,Friday,May,42.2834319,-71.0689393
16-0029932,11,Friday,May,42.2862098,-71.0453276
16-0029934,11,Friday,May,42.362426,-71.0695846
16-0029936,11,Friday,May,42.332001,-71.1120662
16-0029937,11,Friday,May,42.304017,-71.064578
16-0029940,11,Friday,May,42.2750984,-71.1231075
16-0029942,12,Friday,May,42.2826604,-71.0562273
16-0029945,12,Friday,May,42.3429019,-71.0574784
16-0029948,12,Friday,May,,
16-0029949,12,Friday,May,42.356624,-71.0716691
16-0029950,12,Friday,May,42.3582926,-71.0602525
16-0029951,12,Friday,May,42.281803,-71.089284
16-0029954,13,Friday,May,42.281801,-71.137141
16-0029957,13,Friday,May,42.2723208,-71.0869953
16-0029959,13,Friday,May,,
16-0029961,13,Friday,May,42.3505961,-71.0897441
16-0029962,13,Friday,May,42.2806486,-71.0857381
16-0029965,13,Friday,May,42.339219,-71.0355261
16-0029966,13,Friday,May,42.317196,-71.0649343
16-0029969,13,Friday,May,,
16-0029973,14,Friday,May,42.3287665,-71.084102
16-0029976,14,Friday,May,42.37391,-71.0686173
16-0029977,14,Friday,May,,
16-0029978,14,Friday,May,,
16-0029979,14,Friday,May,,
16-0029980,14,Friday,May,42.3350044,-71.0885753
16-0029981,14,Friday,May,42.3350044,-71.0885753
16-0029982,14,Friday,May,42.3770145,-71.0305118
16-0029984,14,Friday,May,,
16-0029985,14,Friday,May,,
16-0029986,15,Friday,May,42.3003827,-71.0624746
16-0029990,15,Friday,May,42.3587085,-71.067829
16-0029991,15,Friday,May,,
16-0029992,15,Friday,May,42.3429019,-71.0574784
16-0029993,15,Friday,May,,
16-0029997,16,Friday,May,42.3003827,-71.0624746
16-0029998,16,Friday,May,,
16-0030003,17,Friday,May,,
16-0030004,17,Friday,May,42.3432437,-71.0644988
16-0030005,17,Friday,May,42.300133,-71.083296
16-0030007,17,Friday,May,42.2826604,-71.0562273
16-0030008,17,Friday,May,42.2826604,-71.0562273
16-0030010,17,Friday,May,42.3356851,-71.0828233
16-0030012,17,Friday,May,42.34715695,-71.0825051630347
16-0030017,17,Friday,May,,
16-0030021,18,Friday,May,42.287627,-71.093984
16-0030022,18,Friday,May,,
16-0030023,18,Friday,May,42.336365,-71.091189
16-0030027,18,Friday,May,42.316359,-71.076847
16-0030028,18,Friday,May,,
16-0030029,18,Friday,May,,
16-0030030,18,Friday,May,43.800069,-75.7457479
16-0030031,18,Friday,May,42.3350044,-71.0885753
16-0030033,18,Friday,May,42.3525866,-71.067535
16-0030036,19,Friday,May,32.771801,-117.101471
16-0030040,19,Friday,May,42.32934435,-71.0522225840544
16-0030043,19,Friday,May,42.3248426,-71.0950158
16-0030044,19,Friday,May,,
16-0030050,20,Friday,May,42.342557,-71.1034583
16-0030051,20,Friday,May,42.319004,-71.079687
16-0030052,20,Friday,May,42.3108605,-71.1225755
16-0030053,20,Friday,May,42.281734,-71.13404
16-0030054,20,Friday,May,,
16-0030061,21,Friday,May,42.3440103,-71.0901672
16-0030062,21,Friday,May,33.1398875,-80.3942635
16-0030065,21,Friday,May,42.3741282,-71.0328065
16-0030067,21,Friday,May,52.9466585,-7.46710434696316
16-0030069,21,Friday,May,42.317882,-71.081988
16-0030073,22,Friday,May,42.259281,-71.115436
16-0030076,22,Friday,May,42.392714,-71.004695
16-0030077,22,Friday,May,42.287697,-71.125553
16-0030081,22,Friday,May,,
16-0030084,23,Friday,May,,
16-0030088,23,Friday,May,,
16-0030089,23,Friday,May,41.397606,-96.209458
16-0030091,23,Friday,May,42.3621936,-71.0669926
16-0030092,23,Friday,May,42.2966759,-71.1128755
16-0030093,23,Friday,May,42.293693,-71.11907
16-0030094,0,Saturday,May,42.3491401,-71.0415199028004
16-0030096,0,Saturday,May,42.28817,-71.125053
16-0030097,0,Saturday,May,42.3042649,-71.0744953
16-0030098,0,Saturday,May,42.261178,-71.104181
16-0030103,1,Saturday,May,,
16-0030104,1,Saturday,May,42.3287665,-71.084102
16-0030106,1,Saturday,May,,
16-0030108,1,Saturday,May,42.283611,-71.093451
16-0030111,2,Saturday,May,42.3416526,-71.0572844
16-0030112,2,Saturday,May,42.3416526,-71.0572844
16-0030115,2,Saturday,May,,
16-0030117,2,Saturday,May,42.281532,-71.062556
16-0030118,2,Saturday,May,42.306269,-71.078567
16-0030120,2,Saturday,May,35.8428441,-87.0325045
16-0030123,3,Saturday,May,42.36417,-71.0604864
16-0030124,3,Saturday,May,,
16-0030126,4,Saturday,May,42.252993,-71.131591
16-0030127,4,Saturday,May,,
16-0030128,6,Saturday,May,,
16-0030130,6,Saturday,May,42.2853276,-71.1536977708592
16-0030133,7,Saturday,May,39.5545426,-77.7036034
16-0030134,7,Saturday,May,42.33406665,-71.0716931976707
16-0030135,7,Saturday,May,42.312832,-71.064752
16-0030136,7,Saturday,May,41.27415,-81.494813
16-0030138,8,Saturday,May,,
16-0030139,8,Saturday,May,,
16-0030141,9,Saturday,May,,
16-0030142,9,Saturday,May,42.283508,-71.131363
16-0030144,9,Saturday,May,42.322458,-71.116825
16-0030145,9,Saturday,May,,
16-0030146,9,Saturday,May,,
16-0030147,10,Saturday,May,42.329009,-71.086067
16-0030148,10,Saturday,May,14.5706851,120.9878972
16-0030149,10,Saturday,May,,
16-0030150,10,Saturday,May,38.575263,-76.081268
16-0030151,10,Saturday,May,,
16-0030152,10,Saturday,May,42.3348931,-71.0884934
16-0030155,10,Saturday,May,42.373003,-71.041188
16-0030156,11,Saturday,May,,
16-0030157,11,Saturday,May,,
16-0030158,11,Saturday,May,41.397606,-96.209458
16-0030160,11,Saturday,May,42.3604823,-71.0595678
16-0030162,11,Saturday,May,42.378141,-71.0245065
16-0030163,11,Saturday,May,42.3582926,-71.0602525
16-0030164,11,Saturday,May,38.656738,-75.740257
16-0030165,11,Saturday,May,,
16-0030170,12,Saturday,May,42.292987,-71.081442
16-0030173,12,Saturday,May,42.27582625,-71.0913064440368
16-0030175,12,Saturday,May,42.2723208,-71.0869953
16-0030176,12,Saturday,May,42.364779,-71.053461
16-0030177,12,Saturday,May,42.3350044,-71.0885753
16-0030180,13,Saturday,May,,
16-0030181,13,Saturday,May,42.2952062,-71.0800111
16-0030182,13,Saturday,May,42.3604823,-71.0595678
16-0030183,13,Saturday,May,42.2860244,-71.1287296
16-0030185,13,Saturday,May,42.316216,-71.095469
16-0030186,13,Saturday,May,,
16-0030187,13,Saturday,May,42.2951131,-71.0804986
16-0030188,13,Saturday,May,42.2816251,-71.0731554
16-0030189,13,Saturday,May,42.373003,-71.041188
16-0030190,13,Saturday,May,42.2973205,-71.0744952
16-0030192,13,Saturday,May,42.3832783,-71.0232279
16-0030193,13,Saturday,May,42.373003,-71.041188
16-0030194,13,Saturday,May,42.3547101,-71.0515525
16-0030196,14,Saturday,May,,
16-0030197,14,Saturday,May,42.3832783,-71.0232279
16-0030198,14,Saturday,May,32.9739511,-80.2271689
16-0030200,14,Saturday,May,,
16-0030202,14,Saturday,May,42.3593398,-71.0535429
16-0030203,14,Saturday,May,42.287054,-71.039882
16-0030204,14,Saturday,May,42.334949,-71.074928
16-0030205,14,Saturday,May,42.3547101,-71.0515525
16-0030209,14,Saturday,May,,
16-0030211,14,Saturday,May,42.317238,-71.080184
16-0030212,14,Saturday,May,42.2993931,-71.1207247
16-0030213,14,Saturday,May,42.383652,-71.0393119
16-0030214,15,Saturday,May,,
16-0030222,15,Saturday,May,,
16-0030223,15,Saturday,May,40.0759005,-82.2270897
16-0030228,16,Saturday,May,42.354588,-71.053276
16-0030229,16,Saturday,May,,
16-0030230,16,Saturday,May,42.318584,-71.087679
16-0030231,16,Saturday,May,33.1398875,-80.3942635
16-0030234,17,Saturday,May,42.313454,-71.083557
16-0030235,17,Saturday,May,,
16-0030236,17,Saturday,May,42.2853759,-71.1567196
16-0030237,17,Saturday,May,,
16-0030239,17,Saturday,May,,
16-0030240,17,Saturday,May,,
16-0030245,18,Saturday,May,42.339219,-71.0355261
16-0030247,18,Saturday,May,42.303993,-71.143983
16-0030250,18,Saturday,May,42.3604823,-71.0595678
16-0030251,18,Saturday,May,39.5545426,-77.7036034
16-0030252,18,Saturday,May,42.2973205,-71.0744952
16-0030253,18,Saturday,May,42.3604823,-71.0595678
16-0030254,18,Saturday,May,42.329824,-71.074492
16-0030255,18,Saturday,May,42.3012981,-71.1125139
16-0030256,18,Saturday,May,,
16-0030257,18,Saturday,May,,
16-0030260,19,Saturday,May,42.3303375,-71.0582764
16-0030261,19,Saturday,May,,
16-0030262,19,Saturday,May,42.3664741,-71.0546855
16-0030263,19,Saturday,May,,
16-0030264,19,Saturday,May,42.3582926,-71.0602525
16-0030265,19,Saturday,May,42.3604823,-71.0595678
