Incident Number,Day,Month,Hour,Lat,Long
16-0001021,23,Tuesday,January,,
16-0001022,23,Tuesday,January,42.342829,-71.080824
16-0001024,23,Tuesday,January,42.3348931,-71.0884934
16-0001025,23,Tuesday,January,42.332001,-71.1120662
16-0001026,23,Tuesday,January,42.2816251,-71.0731554
16-0001027,0,Wednesday,January,42.332001,-71.1120662
16-0001028,0,Wednesday,January,,
16-0001029,0,Wednesday,January,,
16-0001031,0,Wednesday,January,40.8914618,-73.0374929
16-0001033,1,Wednesday,January,41.2781512,-73.4073429
16-0001034,1,Wednesday,January,32.702477,-97.094555
16-0001037,2,Wednesday,January,37.119743,-94.86807
16-0001038,2,Wednesday,January,42.342247,-71.069522
16-0001039,2,Wednesday,January,42.321045,-71.106676
16-0001040,3,Wednesday,January,42.303907,-71.057372
16-0001041,3,Wednesday,January,42.3408979,-71.085662
16-0001042,3,Wednesday,January,14.2797483,120.9732905
16-0001043,3,Wednesday,January,42.3387682,-71.0747191
16-0001044,4,Wednesday,January,,
16-0001046,5,Wednesday,January,,
16-0001048,5,Wednesday,January,42.3446108,-71.1003536
16-0001049,6,Wednesday,January,,
16-0001050,6,Wednesday,January,42.329009,-71.086067
16-0001051,6,Wednesday,January,,
16-0001052,6,Wednesday,January,42.3575841,-71.0564128
16-0001055,7,Wednesday,January,42.335578,-71.602407
16-0001057,7,Wednesday,January,,
16-0001060,7,Wednesday,January,42.3706723,-71.0203909
16-0001064,8,Wednesday,January,42.2815578,-71.0508741
16-0001065,8,Wednesday,January,42.346817,-71.085501
16-0001067,8,Wednesday,January,42.334251,-71.050896
16-0001070,8,Wednesday,January,,
16-0001071,8,Wednesday,January,42.3467181,-71.0609504
16-0001072,8,Wednesday,January,42.3368694,-71.0531441
16-0001073,8,Wednesday,January,40.6864393,-74.9770242
16-0001074,9,Wednesday,January,42.36515975,-71.0688566430111
16-0001075,9,Wednesday,January,42.2995927,-71.1017299
16-0001079,9,Wednesday,January,42.35820875,-71.056800263263
16-0001080,9,Wednesday,January,42.358606,-71.065076
16-0001083,10,Wednesday,January,37.280346,-77.303126
16-0001085,10,Wednesday,January,42.374057,-71.0373709
16-0001087,10,Wednesday,January,42.303907,-71.057372
16-0001088,10,Wednesday,January,,
16-0001089,10,Wednesday,January,38.656738,-75.740257
16-0001092,10,Wednesday,January,42.3440103,-71.0901672
16-0001095,10,Wednesday,January,42.278736,-71.079725
16-0001096,10,Wednesday,January,42.315513,-71.098269
16-0001097,10,Wednesday,January,42.3318047,-71.0735126
16-0001098,10,Wednesday,January,42.3330188,-71.0726472
16-0001101,10,Wednesday,January,,
16-0001102,10,Wednesday,January,42.292987,-71.081442
16-0001106,11,Wednesday,January,42.3248426,-71.0950158
16-0001107,11,Wednesday,January,42.250593,-71.140899
16-0001108,11,Wednesday,January,,
16-0001111,11,Wednesday,January,,
16-0001112,11,Wednesday,January,42.3470278,-71.0922309
16-0001113,11,Wednesday,January,53.9093538,-1.3420534
16-0001114,11,Wednesday,January,42.3414187,-71.0790063
16-0001115,11,Wednesday,January,,
16-0001116,11,Wednesday,January,42.3199571,-71.1117076
16-0001117,11,Wednesday,January,42.2514877,-71.1147738
16-0001119,11,Wednesday,January,42.28567705,-71.1528491634726
16-0001120,11,Wednesday,January,,
16-0001123,12,Wednesday,January,,
16-0001125,12,Wednesday,January,,
16-0001128,12,Wednesday,January,42.319494,-71.097312
16-0001129,12,Wednesday,January,42.315513,-71.098269
16-0001130,12,Wednesday,January,42.2853591,-71.1536511401898
16-0001131,12,Wednesday,January,14.2797483,120.9732905
16-0001133,12,Wednesday,January,,
16-0001135,12,Wednesday,January,42.340881,-71.071388
16-0001138,12,Wednesday,January,42.33600905,-71.0694788672868
16-0001142,12,Wednesday,January,42.258318,-71.125902
16-0001143,12,Wednesday,January,42.3490323,-71.095165
16-0001144,12,Wednesday,January,,
16-0001148,13,Wednesday,January,,
16-0001149,13,Wednesday,January,42.342278,-71.105358
16-0001150,13,Wednesday,January,42.335827,-71.051407
16-0001151,13,Wednesday,January,,
16-0001152,13,Wednesday,January,,
16-0001153,13,Wednesday,January,42.333125,-71.034338
16-0001154,13,Wednesday,January,42.3604823,-71.0595678
16-0001155,13,Wednesday,January,,
16-0001156,13,Wednesday,January,,
16-0001158,13,Wednesday,January,,
16-0001161,14,Wednesday,January,,
16-0001162,14,Wednesday,January,42.3357669,-71.0448637
16-0001163,14,Wednesday,January,42.310631,-71.067723
16-0001165,14,Wednesday,January,42.345086,-71.0843922
16-0001166,14,Wednesday,January,42.3287665,-71.084102
16-0001168,14,Wednesday,January,42.321425,-71.113213
16-0001170,14,Wednesday,January,42.3844095,-71.0154583
16-0001171,15,Wednesday,January,33.1398875,-80.3942635
16-0001175,15,Wednesday,January,42.308936,-71.108032
16-0001176,15,Wednesday,January,42.304186,-71.106278
16-0001177,15,Wednesday,January,42.307884,-71.112742
16-0001178,15,Wednesday,January,42.3012981,-71.1125139
16-0001179,15,Wednesday,January,,
16-0001183,15,Wednesday,January,42.307999,-71.06938
16-0001184,16,Wednesday,January,42.3470278,-71.0922309
16-0001185,16,Wednesday,January,42.308592,-71.067055
16-0001187,16,Wednesday,January,42.331254,-71.104199
16-0001188,16,Wednesday,January,,
16-0001189,16,Wednesday,January,,
16-0001190,16,Wednesday,January,,
16-0001191,16,Wednesday,January,42.3587085,-71.067829
16-0001192,16,Wednesday,January,,
16-0001193,16,Wednesday,January,39.5545426,-77.7036034
16-0001194,16,Wednesday,January,42.2937486,-71.1155151
16-0001195,16,Wednesday,January,,
16-0001197,17,Wednesday,January,,
16-0001198,17,Wednesday,January,,
16-0001199,17,Wednesday,January,14.2797483,120.9732905
16-0001200,17,Wednesday,January,42.306521,-71.062901
16-0001201,17,Wednesday,January,42.388918,-71.00633
16-0001202,17,Wednesday,January,,
16-0001204,17,Wednesday,January,42.2923761,-71.078748
16-0001206,17,Wednesday,January,42.305929,-71.152947
16-0001207,17,Wednesday,January,,
16-0001208,18,Wednesday,January,,
16-0001209,18,Wednesday,January,42.2806543,-71.0578279
16-0001210,18,Wednesday,January,42.2440054,-71.1317136
16-0001211,18,Wednesday,January,42.2923761,-71.078748
16-0001213,18,Wednesday,January,8.4885757,-13.2366549
16-0001215,18,Wednesday,January,42.869767,-76.9872215
16-0001216,18,Wednesday,January,42.385791,-71.006407
16-0001217,18,Wednesday,January,54.8769036,-6.2762575
16-0001220,19,Wednesday,January,14.2797483,120.9732905
16-0001222,19,Wednesday,January,33.1398875,-80.3942635
16-0001223,19,Wednesday,January,42.379689,-71.038355
16-0001226,19,Wednesday,January,,
16-0001227,19,Wednesday,January,42.285648,-71.11799
16-0001228,19,Wednesday,January,42.3560992,-71.053918610129
16-0001230,19,Wednesday,January,42.3619187,-71.0701194
16-0001231,19,Wednesday,January,42.284302,-71.074194
16-0001232,19,Wednesday,January,,
16-0001234,20,Wednesday,January,42.3346495,-71.0732123032609
16-0001235,20,Wednesday,January,,
16-0001236,20,Wednesday,January,42.380481,-71.0646239
16-0001237,20,Wednesday,January,42.3523066,-71.0807705
16-0001239,20,Wednesday,January,42.32934435,-71.0522225840544
16-0001242,21,Wednesday,January,42.2862852,-71.0415454
16-0001243,21,Wednesday,January,42.364058,-71.056317
16-0001245,21,Wednesday,January,42.2987471,-71.0721041
16-0001246,21,Wednesday,January,42.3504953,-71.0686605
16-0001247,21,Wednesday,January,42.3080665,-71.0625902
16-0001248,21,Wednesday,January,,
16-0001250,21,Wednesday,January,42.2862852,-71.0415454
16-0001251,21,Wednesday,January,,
16-0001252,21,Wednesday,January,42.3573374,-71.0549013
16-0001253,22,Wednesday,January,42.3475844,-71.065728
16-0001255,22,Wednesday,January,,
16-0001257,22,Wednesday,January,42.32934435,-71.0522225840544
16-0001258,22,Wednesday,January,42.343451,-71.0977164
16-0001259,22,Wednesday,January,43.107682,-89.365496
16-0001261,22,Wednesday,January,,
16-0001263,23,Wednesday,January,42.2626239,-71.105408
16-0001265,23,Wednesday,January,,
16-0001266,23,Wednesday,January,33.1398875,-80.3942635
16-0001267,23,Wednesday,January,42.3429019,-71.0574784
16-0001269,23,Wednesday,January,42.3663498,-71.0621144
16-0001271,23,Wednesday,January,42.3480331,-71.0369182
16-0001274,0,Thursday,January,42.3103613,-71.1626429
16-0001275,0,Thursday,January,42.3426385,-71.0364948
16-0001279,1,Thursday,January,,
16-0001281,1,Thursday,January,42.237462,-71.126633
16-0001282,1,Thursday,January,42.28638955,-71.1285398040336
16-0001284,1,Thursday,January,42.3604823,-71.0595678
16-0001285,1,Thursday,January,42.237462,-71.126633
16-0001286,2,Thursday,January,42.3158007,-71.0637125
16-0001287,2,Thursday,January,,
16-0001288,2,Thursday,January,42.3299,-71.079064
16-0001289,2,Thursday,January,,
16-0001291,3,Thursday,January,42.316314,-71.082652
16-0001292,3,Thursday,January,,
16-0001293,3,Thursday,January,,
16-0001294,3,Thursday,January,42.3587085,-71.067829
16-0001295,3,Thursday,January,42.351347,-71.1313895
16-0001297,4,Thursday,January,42.3319603,-71.1120478
16-0001298,5,Thursday,January,42.28531955,-71.1534779635116
16-0001299,5,Thursday,January,42.3587085,-71.067829
16-0001300,6,Thursday,January,,
16-0001302,6,Thursday,January,42.3561584,-71.0574634
16-0001305,6,Thursday,January,,
16-0001307,7,Thursday,January,42.3440103,-71.0901672
16-0001308,7,Thursday,January,42.3732588,-71.0378558
16-0001309,7,Thursday,January,42.3417436,-71.0906399
16-0001310,7,Thursday,January,42.277733,-71.092155
16-0001312,7,Thursday,January,42.36386605,-71.0609666006104
16-0001314,8,Thursday,January,42.3866892,-71.0068424
16-0001316,8,Thursday,January,,
16-0001317,8,Thursday,January,42.3638375,-71.0572425
16-0001319,9,Thursday,January,,
16-0001322,9,Thursday,January,,
16-0001323,9,Thursday,January,14.5692745,121.131313013172
16-0001325,9,Thursday,January,42.388055,-71.005614
16-0001326,9,Thursday,January,42.346817,-71.085501
16-0001328,9,Thursday,January,42.3325159,-71.0718736
16-0001329,9,Thursday,January,,
16-0001331,10,Thursday,January,52.9665908,-0.0425130236630048
16-0001332,10,Thursday,January,42.317196,-71.0649343
16-0001333,10,Thursday,January,42.345825,-71.042399
16-0001334,10,Thursday,January,42.312832,-71.064752
16-0001335,10,Thursday,January,42.388918,-71.00633
16-0001336,10,Thursday,January,42.3503105,-71.0798846
16-0001339,10,Thursday,January,,
16-0001341,10,Thursday,January,42.3593398,-71.0535429
16-0001343,10,Thursday,January,42.3604823,-71.0595678
16-0001345,11,Thursday,January,42.289754,-71.084039
16-0001351,11,Thursday,January,49.2499778,-122.947166
16-0001355,11,Thursday,January,,
16-0001356,11,Thursday,January,42.3668394,-71.068088
16-0001357,12,Thursday,January,42.869767,-76.9872215
16-0001359,12,Thursday,January,42.2973205,-71.0744952
16-0001360,12,Thursday,January,42.3440838,-71.0988876
16-0001363,12,Thursday,January,,
16-0001364,12,Thursday,January,42.366251,-71.052759
16-0001366,12,Thursday,January,,
16-0001368,12,Thursday,January,42.3506432,-71.0725379
16-0001370,12,Thursday,January,42.281532,-71.062556
16-0001371,12,Thursday,January,,
16-0001372,13,Thursday,January,42.354588,-71.053276
16-0001375,13,Thursday,January,42.358119,-71.0498058910595
16-0001377,13,Thursday,January,41.397606,-96.209458
16-0001378,13,Thursday,January,42.348989,-71.0638262
16-0001380,13,Thursday,January,,
16-0001381,13,Thursday,January,42.271259,-71.082336
16-0001382,14,Thursday,January,42.3619187,-71.0701194
16-0001383,14,Thursday,January,,
16-0001386,14,Thursday,January,42.292773,-71.121393
16-0001387,14,Thursday,January,,
16-0001393,14,Thursday,January,,
16-0001394,15,Thursday,January,35.8428441,-87.0325045
16-0001395,15,Thursday,January,42.3382806,-71.1058695
16-0001396,15,Thursday,January,,
16-0001397,15,Thursday,January,42.3248426,-71.0950158
16-0001398,15,Thursday,January,42.2973205,-71.0744952
16-0001399,15,Thursday,January,,
16-0001400,15,Thursday,January,42.316904,-71.082563
16-0001402,15,Thursday,January,42.34052,-71.078074
16-0001403,15,Thursday,January,,
16-0001405,15,Thursday,January,,
16-0001406,16,Thursday,January,42.3334312,-71.0439392
16-0001407,16,Thursday,January,42.3565905,-71.0527728
16-0001408,16,Thursday,January,,
16-0001410,16,Thursday,January,42.3201791,-71.0712903
16-0001412,16,Thursday,January,,
16-0001413,16,Thursday,January,42.34855,-71.0755607
16-0001414,16,Thursday,January,42.356624,-71.0716691
16-0001416,16,Thursday,January,,
16-0001418,17,Thursday,January,8.4885757,-13.2366549
16-0001420,17,Thursday,January,,
16-0001422,17,Thursday,January,,
16-0001425,18,Thursday,January,42.3593059,-71.0668304
16-0001426,18,Thursday,January,42.3443563,-71.1012841
16-0001427,18,Thursday,January,42.2978534,-71.0760356
16-0001428,18,Thursday,January,42.3554593,-71.1495415
16-0001429,18,Thursday,January,,
16-0001430,18,Thursday,January,42.27874,-71.079765
16-0001433,18,Thursday,January,42.3357813,-71.0999755
16-0001434,18,Thursday,January,42.2723208,-71.0869953
16-0001436,18,Thursday,January,42.3500548,-71.0774775
16-0001437,18,Thursday,January,42.3672928,-71.0692326
16-0001438,19,Thursday,January,42.30378,-71.126439
16-0001439,19,Thursday,January,42.3372289,-71.0554084
16-0001441,19,Thursday,January,,
16-0001442,19,Thursday,January,42.298405,-71.072922
16-0001443,19,Thursday,January,42.316214,-71.111083
16-0001445,19,Thursday,January,,
16-0001446,19,Thursday,January,42.334464,-71.096537
16-0001447,19,Thursday,January,42.3500548,-71.0774775
16-0001448,19,Thursday,January,54.8769036,-6.2762575
16-0001449,19,Thursday,January,42.310128,-71.0599972
16-0001450,19,Thursday,January,42.2973205,-71.0744952
16-0001451,19,Thursday,January,14.2797483,120.9732905
16-0001452,20,Thursday,January,,
16-0001453,20,Thursday,January,42.2723208,-71.0869953
16-0001454,20,Thursday,January,42.3325159,-71.0718736
16-0001457,20,Thursday,January,,
16-0001458,20,Thursday,January,42.313129,-71.095359
16-0001459,20,Thursday,January,42.2826604,-71.0562273
16-0001461,20,Thursday,January,42.3416526,-71.0572844
16-0001462,21,Thursday,January,42.336513,-71.034232
16-0001465,21,Thursday,January,,
16-0001466,21,Thursday,January,14.2797483,120.9732905
16-0001467,21,Thursday,January,42.3640614,-71.0633028
16-0001468,21,Thursday,January,,
16-0001469,21,Thursday,January,33.1398875,-80.3942635
16-0001470,21,Thursday,January,,
16-0001472,21,Thursday,January,,
16-0001476,22,Thursday,January,,
16-0001477,22,Thursday,January,42.380532,-71.0342072
16-0001481,22,Thursday,January,42.309886,-71.10352
16-0001482,22,Thursday,January,42.6838769,-83.5358594
16-0001484,22,Thursday,January,42.286471,-71.114869
16-0001485,23,Thursday,January,42.3582926,-71.0602525
16-0001486,23,Thursday,January,,
16-0001488,23,Thursday,January,,
16-0001490,23,Thursday,January,,
16-0001491,23,Thursday,January,42.3664741,-71.0546855
16-0001492,23,Thursday,January,42.27874,-71.079765
16-0001494,23,Thursday,January,42.28275,-71.078379
16-0001495,23,Thursday,January,42.3334312,-71.0439392
16-0001499,0,Friday,January,42.3604823,-71.0595678
16-0001500,0,Friday,January,42.336831,-71.075125
16-0001501,0,Friday,January,42.28747515,-71.1309547895611
16-0001502,0,Friday,January,42.351694,-71.0781296
16-0001504,0,Friday,January,42.3264182,-71.1002378
16-0001506,0,Friday,January,,
16-0001507,1,Friday,January,42.306269,-71.078567
16-0001508,1,Friday,January,,
16-0001509,1,Friday,January,42.3352461,-71.0816562
16-0001511,1,Friday,January,42.306269,-71.078567
16-0001513,2,Friday,January,,
16-0001514,2,Friday,January,42.3586119,-71.1580255
16-0001515,3,Friday,January,42.321045,-71.106676
16-0001516,3,Friday,January,42.3158007,-71.0637125
16-0001517,3,Friday,January,42.317196,-71.0649343
16-0001519,3,Friday,January,,
16-0001521,4,Friday,January,,
16-0001522,5,Friday,January,42.3480331,-71.0369182
16-0001524,5,Friday,January,42.315564,-71.094553
16-0001528,6,Friday,January,42.374924,-71.038939
16-0001532,6,Friday,January,42.342557,-71.1034583
16-0001534,6,Friday,January,42.294289,-71.076274
16-0001535,6,Friday,January,42.3582926,-71.0602525
16-0001537,6,Friday,January,42.316904,-71.082563
16-0001538,7,Friday,January,42.278707,-71.079751
16-0001540,7,Friday,January,42.2995927,-71.1017299
16-0001541,7,Friday,January,42.3042649,-71.0744953
16-0001543,8,Friday,January,42.3348931,-71.0884934
16-0001544,8,Friday,January,42.260363,-71.118198
16-0001547,8,Friday,January,42.2750984,-71.1231075
16-0001550,8,Friday,January,,
16-0001556,9,Friday,January,42.302704,-71.066014
16-0001560,10,Friday,January,,
16-0001561,10,Friday,January,,
16-0001562,10,Friday,January,42.2967648,-71.1119963
16-0001563,10,Friday,January,,
16-0001564,10,Friday,January,,
16-0001568,11,Friday,January,42.358119,-71.0498058910595
16-0001570,11,Friday,January,42.9908333,-80.2705126
16-0001571,11,Friday,January,,
16-0001572,11,Friday,January,,
16-0001573,11,Friday,January,41.135926,-75.046018
16-0001576,11,Friday,January,39.8430085,-74.7868781683359
16-0001577,11,Friday,January,42.3248426,-71.0950158
16-0001578,11,Friday,January,42.317196,-71.0649343
16-0001580,11,Friday,January,,
16-0001581,11,Friday,January,,
16-0001582,11,Friday,January,32.97214,-80.172089
16-0001584,12,Friday,January,42.3866011,-71.0066038
16-0001585,12,Friday,January,42.32389,-71.14467
16-0001588,12,Friday,January,42.35416995,-71.054716365
16-0001589,12,Friday,January,,
16-0001590,12,Friday,January,42.3586119,-71.1580255
16-0001591,12,Friday,January,42.280786,-71.096375
16-0001596,12,Friday,January,42.2857862,-71.15268345
16-0001598,12,Friday,January,42.237462,-71.126633
16-0001602,13,Friday,January,42.336831,-71.075125
16-0001603,13,Friday,January,,
16-0001609,14,Friday,January,42.2973205,-71.0744952
16-0001615,14,Friday,January,42.3587085,-71.067829
16-0001617,15,Friday,January,42.3480331,-71.0369182
16-0001618,15,Friday,January,42.9908333,-80.2705126
16-0001619,15,Friday,January,42.3659928,-71.0661327
16-0001622,16,Friday,January,42.315143,-71.095825
16-0001623,16,Friday,January,42.289754,-71.084039
16-0001624,16,Friday,January,42.3161426,-71.0631962
16-0001625,16,Friday,January,42.2857862,-71.15268345
16-0001626,16,Friday,January,42.34855,-71.0755607
16-0001627,16,Friday,January,42.3117443,-71.1150882
16-0001633,17,Friday,January,,
16-0001634,17,Friday,January,,
16-0001636,17,Friday,January,,
16-0001637,17,Friday,January,42.289209,-71.083456
16-0001642,17,Friday,January,,
16-0001644,18,Friday,January,,
16-0001645,18,Friday,January,42.336045,-71.0842784
16-0001648,18,Friday,January,,
16-0001649,18,Friday,January,42.27874,-71.079765
16-0001652,18,Friday,January,,
16-0001653,18,Friday,January,42.237462,-71.126633
16-0001654,18,Friday,January,14.2797483,120.9732905
16-0001656,18,Friday,January,,
16-0001657,18,Friday,January,,
16-0001659,18,Friday,January,42.294215,-71.059101
16-0001660,19,Friday,January,42.3287665,-71.084102
16-0001661,19,Friday,January,42.3604823,-71.0595678
16-0001662,19,Friday,January,42.3476593,-71.0391318
16-0001663,19,Friday,January,,
16-0001665,19,Friday,January,42.3525866,-71.067535
16-0001666,19,Friday,January,,
16-0001667,19,Friday,January,,
16-0001669,20,Friday,January,,
16-0001672,20,Friday,January,52.9500834,-0.0310881
16-0001674,21,Friday,January,,
16-0001676,21,Friday,January,42.3500548,-71.0774775
